ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
3966,2023-09-01,4624,Webcam,Acessórios,3805.49,4
3967,2023-01-13,3577,Webcam,Acessórios,252.33,3
3968,2023-12-29,1815,Webcam,Acessórios,531.39,1
3969,2023-10-13,3298,Teclado,Acessórios,1468.35,5
3970,2023-11-28,4477,Headset,Áudio,3956.39,4
3971,2023-07-02,1700,Webcam,Acessórios,765.28,1
3972,2023-04-02,2389,Cadeira Gamer,Móveis,1346.8,3
3973,2023-11-26,4256,Headset,Áudio,2632.55,1
3974,2023-10-22,3760,Teclado,Acessórios,4264.26,3
3975,2023-03-20,4069,Teclado,Acessórios,2857.05,4
3976,2023-04-14,3473,Mouse,Acessórios,472.64,3
3977,2023-12-15,2677,Headset,Áudio,2480.79,1
3978,2023-02-07,4399,Headset,Áudio,3535.22,2
3979,2023-04-09,1380,Teclado,Acessórios,4337.64,5
3980,2023-08-03,2470,Webcam,Acessórios,1430.2,5
3981,2023-07-25,3713,Headset,Áudio,1576.88,3
3982,2023-07-06,2416,Mouse,Acessórios,3477.31,4
3983,2023-08-14,3215,Notebook,Eletrônicos,2760.5,2
3984,2023-06-10,3614,Webcam,Acessórios,2811.48,5
3985,2023-09-21,3032,Cadeira Gamer,Móveis,3978.59,5
3986,2023-01-11,3233,Cadeira Gamer,Móveis,2480.92,4
3987,2023-01-07,3368,Monitor,Eletrônicos,3252.65,2
3988,2023-01-09,2458,Webcam,Acessórios,700.62,1
3989,2023-11-24,3713,Cadeira Gamer,Móveis,3187.16,3
3990,2023-09-04,1337,Monitor,Eletrônicos,2528.92,3
3991,2023-11-28,2301,Notebook,Eletrônicos,4924.08,2
3992,2023-10-31,2898,Webcam,Acessórios,1468.1,1
3993,2023-11-01,4447,Webcam,Acessórios,3163.65,2
3994,2023-11-22,4973,Headset,Áudio,2111.76,2
3995,2023-10-20,1341,Cadeira Gamer,Móveis,4426.93,5
3996,2023-05-25,1228,Cadeira Gamer,Móveis,1986.01,4
3997,2023-01-30,3492,Monitor,Eletrônicos,1306.76,5
3998,2023-07-01,4539,Webcam,Acessórios,3599.29,1
3999,2023-03-18,3395,Webcam,Acessórios,4984.15,1
4000,2023-09-11,4614,Teclado,Acessórios,188.51,3
4001,2023-09-19,1090,Notebook,Eletrônicos,4734.0,1
4002,2023-11-14,4960,Notebook,Eletrônicos,2771.16,1
4003,2023-07-20,1191,Teclado,Acessórios,927.03,2
4004,2023-03-14,1088,Webcam,Acessórios,2161.61,2
4005,2023-05-20,3021,Notebook,Eletrônicos,2057.64,3
4006,2023-10-18,2098,Teclado,Acessórios,2668.16,1
4007,2023-05-14,4837,Headset,Áudio,605.98,3
4008,2023-06-17,2047,Headset,Áudio,2639.51,3
4009,2023-11-20,3817,Mouse,Acessórios,1376.58,2
4010,2023-07-28,4873,Teclado,Acessórios,713.0,4
4011,2023-02-18,3096,Notebook,Eletrônicos,568.41,1
4012,2023-09-05,3802,Cadeira Gamer,Móveis,4934.74,2
4013,2023-06-09,3245,Webcam,Acessórios,3773.33,2
4014,2023-08-23,3819,Teclado,Acessórios,1750.63,1
4015,2023-01-19,2833,Notebook,Eletrônicos,1405.99,1
4016,2023-10-09,1479,Mouse,Acessórios,4289.99,4
4017,2023-07-06,2904,Headset,Áudio,3240.96,3
4018,2024-01-01,2883,Headset,Áudio,665.46,2
4019,2023-06-27,4220,Teclado,Acessórios,850.58,3
4020,2023-08-09,4370,Teclado,Acessórios,3263.62,2
4021,2023-07-04,4921,Cadeira Gamer,Móveis,2781.58,2
4022,2023-09-17,4337,Headset,Áudio,918.85,4
4023,2023-11-10,1129,Cadeira Gamer,Móveis,964.68,3
4024,2023-11-07,2575,Mouse,Acessórios,3912.44,5
4025,2023-10-30,3220,Cadeira Gamer,Móveis,2693.89,5
4026,2023-07-16,1499,Headset,Áudio,3528.8,2
4027,2023-03-27,3893,Cadeira Gamer,Móveis,3910.69,4
4028,2023-11-06,3158,Teclado,Acessórios,3993.2,3
4029,2023-11-17,1329,Webcam,Acessórios,3742.48,3
4030,2023-04-22,1119,Notebook,Eletrônicos,1025.91,3
4031,2023-10-17,1780,Headset,Áudio,3295.64,3
4032,2023-12-15,2065,Notebook,Eletrônicos,1617.16,1
4033,2023-12-30,1013,Notebook,Eletrônicos,2161.18,2
4034,2023-02-09,4235,Monitor,Eletrônicos,3670.99,1
4035,2023-06-06,3735,Monitor,Eletrônicos,3525.86,4
4036,2023-11-29,2997,Headset,Áudio,2572.66,5
4037,2023-08-15,2761,Mouse,Acessórios,3158.27,2
4038,2023-06-27,3423,Cadeira Gamer,Móveis,4537.97,3
4039,2023-06-17,2532,Webcam,Acessórios,2330.3,3
4040,2023-09-26,1792,Notebook,Eletrônicos,2920.91,3
4041,2023-12-19,2081,Notebook,Eletrônicos,1920.27,2
4042,2023-10-03,4847,Mouse,Acessórios,375.95,4
4043,2023-10-07,4308,Headset,Áudio,4903.75,4
4044,2023-03-11,4895,Webcam,Acessórios,2983.03,4
4045,2023-03-24,3028,Headset,Áudio,4925.17,3
4046,2023-08-28,3506,Teclado,Acessórios,2769.87,3
4047,2023-06-14,1849,Headset,Áudio,1371.82,3
4048,2023-11-10,4800,Cadeira Gamer,Móveis,978.52,1
4049,2023-09-27,3329,Teclado,Acessórios,2330.12,2
4050,2023-07-21,1858,Webcam,Acessórios,325.78,4
4051,2023-09-27,2689,Teclado,Acessórios,1364.94,4
4052,2023-10-04,3911,Notebook,Eletrônicos,3770.74,4
4053,2023-01-15,4162,Headset,Áudio,2202.8,1
4054,2023-06-09,3527,Cadeira Gamer,Móveis,2572.3,5
4055,2023-03-01,4473,Monitor,Eletrônicos,1638.23,3
4056,2023-11-26,2796,Webcam,Acessórios,1818.86,2
4057,2023-06-03,2580,Notebook,Eletrônicos,4883.38,3
4058,2023-09-18,3670,Notebook,Eletrônicos,3055.76,3
4059,2023-06-13,2289,Monitor,Eletrônicos,335.21,3
4060,2023-07-28,3998,Teclado,Acessórios,1687.88,2
4061,2023-06-18,2946,Webcam,Acessórios,67.56,1
4062,2023-09-21,2509,Teclado,Acessórios,3637.31,3
4063,2023-10-26,2475,Mouse,Acessórios,3450.1,4
4064,2023-09-20,2752,Cadeira Gamer,Móveis,4502.78,3
4065,2023-09-22,2172,Mouse,Acessórios,745.76,3
4066,2023-05-26,3055,Notebook,Eletrônicos,1404.08,2
4067,2023-04-15,1483,Cadeira Gamer,Móveis,3407.78,5
4068,2023-04-29,4765,Monitor,Eletrônicos,1309.7,5
4069,2023-09-25,1688,Webcam,Acessórios,1781.45,5
4070,2023-04-13,1988,Webcam,Acessórios,995.26,2
4071,2023-03-29,2904,Monitor,Eletrônicos,2879.86,2
4072,2023-05-06,2880,Notebook,Eletrônicos,382.06,2
4073,2023-09-06,1899,Teclado,Acessórios,4262.38,1
4074,2023-08-23,1527,Webcam,Acessórios,1524.59,2
4075,2023-11-25,2375,Monitor,Eletrônicos,1450.7,5
4076,2023-06-07,3593,Notebook,Eletrônicos,760.07,3
4077,2023-02-12,3330,Headset,Áudio,170.69,5
4078,2023-10-08,4708,Mouse,Acessórios,1539.02,3
4079,2023-08-27,3833,Mouse,Acessórios,2412.44,5
4080,2023-05-03,1427,Mouse,Acessórios,2034.86,1
4081,2023-07-13,1076,Teclado,Acessórios,718.69,5
4082,2023-10-13,3465,Cadeira Gamer,Móveis,3898.51,1
4083,2023-01-16,3023,Cadeira Gamer,Móveis,453.48,3
4084,2023-08-23,1989,Cadeira Gamer,Móveis,562.99,2
4085,2023-09-21,2163,Monitor,Eletrônicos,4837.11,1
4086,2023-10-25,1794,Cadeira Gamer,Móveis,3151.84,4
4087,2023-11-17,3378,Headset,Áudio,84.95,4
4088,2023-04-15,2370,Cadeira Gamer,Móveis,340.18,1
4089,2023-12-31,3842,Mouse,Acessórios,3023.58,1
4090,2023-01-08,2788,Monitor,Eletrônicos,4450.8,1
4091,2023-06-19,3973,Notebook,Eletrônicos,3170.86,2
4092,2023-02-03,4609,Notebook,Eletrônicos,2201.46,5
4093,2023-09-18,4446,Teclado,Acessórios,2541.63,2
4094,2023-06-10,3291,Teclado,Acessórios,296.46,3
4095,2023-07-12,4293,Notebook,Eletrônicos,3497.39,1
4096,2023-11-06,2943,Cadeira Gamer,Móveis,4725.33,1
4097,2023-02-08,2087,Notebook,Eletrônicos,1533.74,2
4098,2023-02-13,2623,Teclado,Acessórios,4786.13,1
4099,2023-12-29,2305,Headset,Áudio,3701.01,2
4100,2023-02-03,2574,Monitor,Eletrônicos,1624.19,3
4101,2023-11-30,1163,Cadeira Gamer,Móveis,3477.37,2
4102,2023-05-18,4821,Cadeira Gamer,Móveis,1441.4,1
4103,2023-06-09,1535,Headset,Áudio,2747.16,5
4104,2023-11-11,2693,Mouse,Acessórios,2224.79,4
4105,2023-09-06,2024,Notebook,Eletrônicos,1605.54,3
4106,2023-11-07,2585,Headset,Áudio,4426.23,4
4107,2023-11-27,3762,Headset,Áudio,2625.61,2
4108,2023-09-13,2062,Notebook,Eletrônicos,4690.79,5
4109,2023-06-14,1461,Headset,Áudio,4653.2,5
4110,2023-01-04,3588,Notebook,Eletrônicos,2419.31,3
4111,2023-08-12,4506,Monitor,Eletrônicos,3301.29,2
4112,2023-10-17,2027,Webcam,Acessórios,2425.1,4
4113,2023-10-31,1888,Headset,Áudio,978.51,1
4114,2023-04-06,1876,Webcam,Acessórios,2446.03,5
4115,2023-04-13,1760,Teclado,Acessórios,836.63,4
4116,2023-06-29,4886,Notebook,Eletrônicos,1157.22,4
4117,2023-02-26,2777,Monitor,Eletrônicos,2874.51,1
4118,2023-08-22,4681,Notebook,Eletrônicos,4185.12,1
4119,2023-12-08,2415,Headset,Áudio,4787.08,2
4120,2023-09-22,2358,Teclado,Acessórios,4171.39,2
4121,2023-07-12,1442,Headset,Áudio,4027.68,3
4122,2023-11-20,1059,Notebook,Eletrônicos,4633.24,1
4123,2023-02-21,2455,Cadeira Gamer,Móveis,2064.76,2
4124,2023-02-14,1191,Notebook,Eletrônicos,137.42,3
4125,2023-11-30,1141,Headset,Áudio,3246.49,1
4126,2023-06-30,3151,Notebook,Eletrônicos,2025.46,1
4127,2023-11-23,2870,Headset,Áudio,1795.29,2
4128,2023-04-09,1873,Headset,Áudio,181.12,4
4129,2023-01-29,2962,Webcam,Acessórios,4941.96,5
4130,2023-12-10,1748,Teclado,Acessórios,3072.99,1
4131,2023-08-30,4354,Teclado,Acessórios,4761.15,4
4132,2023-08-26,2036,Monitor,Eletrônicos,3486.89,3
4133,2023-10-23,2792,Monitor,Eletrônicos,3568.41,5
4134,2023-11-17,3535,Headset,Áudio,4818.81,3
4135,2023-02-06,3228,Headset,Áudio,2764.6,5
4136,2023-04-14,1025,Headset,Áudio,288.16,1
4137,2023-01-08,4085,Monitor,Eletrônicos,1206.08,2
4138,2023-06-11,1348,Cadeira Gamer,Móveis,1021.18,1
4139,2023-04-20,2366,Teclado,Acessórios,2619.35,4
4140,2023-06-19,4950,Webcam,Acessórios,628.9,5
4141,2023-10-13,2381,Mouse,Acessórios,1511.52,1
4142,2023-02-13,3935,Webcam,Acessórios,4900.2,1
4143,2023-06-01,1507,Teclado,Acessórios,2171.11,5
4144,2023-01-28,2800,Notebook,Eletrônicos,2626.67,5
4145,2023-07-18,3978,Mouse,Acessórios,3355.27,1
4146,2023-12-25,3251,Headset,Áudio,4375.17,5
4147,2023-08-02,1862,Mouse,Acessórios,411.22,3
4148,2023-03-02,2318,Headset,Áudio,3679.7,1
4149,2023-03-07,1945,Teclado,Acessórios,4591.96,3
4150,2023-07-29,3991,Teclado,Acessórios,1553.48,3
4151,2023-01-04,4904,Headset,Áudio,2003.0,2
4152,2023-03-18,2104,Notebook,Eletrônicos,3034.61,5
4153,2023-03-15,4850,Mouse,Acessórios,69.02,4
4154,2023-11-17,4817,Mouse,Acessórios,3784.35,1
4155,2023-01-26,1896,Monitor,Eletrônicos,381.04,1
4156,2023-11-18,1152,Cadeira Gamer,Móveis,2897.49,3
4157,2023-08-13,2719,Mouse,Acessórios,861.01,2
4158,2023-12-22,2955,Mouse,Acessórios,387.82,5
4159,2023-10-07,3311,Monitor,Eletrônicos,300.61,3
4160,2023-10-14,3113,Headset,Áudio,296.51,5
4161,2023-02-11,3893,Webcam,Acessórios,4713.88,3
4162,2024-01-01,3985,Monitor,Eletrônicos,215.63,4
4163,2023-01-07,3195,Mouse,Acessórios,1617.91,3
4164,2023-02-13,2458,Headset,Áudio,2469.61,4
4165,2023-07-24,2579,Cadeira Gamer,Móveis,971.2,1
4166,2023-09-21,1100,Cadeira Gamer,Móveis,366.67,5
4167,2023-12-14,3479,Webcam,Acessórios,1165.42,4
4168,2023-07-26,2248,Cadeira Gamer,Móveis,4308.7,1
4169,2023-10-18,2616,Cadeira Gamer,Móveis,2271.3,4
4170,2023-09-17,1587,Cadeira Gamer,Móveis,2943.99,4
4171,2023-07-14,3250,Cadeira Gamer,Móveis,4843.98,3
4172,2023-11-23,4127,Cadeira Gamer,Móveis,342.6,3
4173,2023-07-03,2167,Notebook,Eletrônicos,3622.16,2
4174,2023-07-12,3361,Webcam,Acessórios,3027.27,5
4175,2023-09-20,2126,Teclado,Acessórios,2786.45,1
4176,2023-02-17,2673,Monitor,Eletrônicos,2099.2,3
4177,2023-06-17,1037,Cadeira Gamer,Móveis,1632.94,3
4178,2023-06-06,2895,Teclado,Acessórios,2231.84,4
4179,2023-05-24,1919,Mouse,Acessórios,2762.96,2
4180,2023-08-20,1778,Notebook,Eletrônicos,1456.55,3
4181,2023-10-15,3410,Mouse,Acessórios,2848.45,5
4182,2023-02-18,2267,Cadeira Gamer,Móveis,2686.91,5
4183,2023-09-06,2836,Monitor,Eletrônicos,337.71,5
4184,2023-01-23,3917,Headset,Áudio,4918.0,2
4185,2023-04-18,3271,Notebook,Eletrônicos,2642.02,2
4186,2023-12-26,1510,Headset,Áudio,379.0,4
4187,2023-08-04,3292,Cadeira Gamer,Móveis,3129.62,1
4188,2023-10-28,1921,Cadeira Gamer,Móveis,2272.7,3
4189,2023-03-16,3546,Mouse,Acessórios,514.07,4
4190,2023-01-20,2961,Notebook,Eletrônicos,2863.95,4
4191,2023-02-17,2182,Headset,Áudio,3402.21,4
4192,2023-10-24,2325,Mouse,Acessórios,2048.91,5
4193,2023-04-21,3767,Webcam,Acessórios,398.07,5
4194,2023-06-13,1763,Teclado,Acessórios,4081.9,3
4195,2023-08-17,3532,Webcam,Acessórios,3315.47,1
4196,2023-09-03,3557,Webcam,Acessórios,2773.04,1
4197,2023-05-07,1043,Webcam,Acessórios,1217.94,3
4198,2023-01-03,1447,Headset,Áudio,643.44,5
4199,2023-04-22,4094,Teclado,Acessórios,79.45,2
4200,2023-03-18,2472,Webcam,Acessórios,3243.63,1
4201,2023-05-13,2828,Mouse,Acessórios,1008.26,4
4202,2023-09-12,4579,Mouse,Acessórios,968.86,4
4203,2023-10-05,2198,Mouse,Acessórios,2932.42,5
4204,2023-06-06,4104,Teclado,Acessórios,1344.8,2
4205,2023-07-13,2503,Monitor,Eletrônicos,4363.05,4
4206,2023-08-18,4550,Cadeira Gamer,Móveis,1207.29,2
4207,2023-01-07,3162,Webcam,Acessórios,1798.04,5
4208,2023-01-14,4855,Webcam,Acessórios,2974.25,4
4209,2023-05-14,2595,Webcam,Acessórios,4012.26,3
4210,2023-05-20,1271,Teclado,Acessórios,882.92,3
4211,2023-05-08,3968,Mouse,Acessórios,561.51,5
4212,2023-03-18,2984,Monitor,Eletrônicos,2409.99,1
4213,2023-10-03,2458,Mouse,Acessórios,3989.32,4
4214,2023-03-27,4695,Notebook,Eletrônicos,4604.79,2
4215,2023-06-09,3897,Cadeira Gamer,Móveis,4369.99,1
4216,2023-08-21,2123,Teclado,Acessórios,953.95,5
4217,2023-06-14,2555,Notebook,Eletrônicos,1547.34,1
4218,2023-12-11,3923,Monitor,Eletrônicos,2432.15,4
4219,2023-05-27,3730,Teclado,Acessórios,4686.58,2
4220,2023-10-22,2707,Notebook,Eletrônicos,3038.14,1
4221,2023-03-23,2320,Cadeira Gamer,Móveis,889.17,4
4222,2023-07-09,2734,Monitor,Eletrônicos,936.59,4
4223,2023-05-29,1890,Teclado,Acessórios,1175.28,5
4224,2023-05-07,2088,Teclado,Acessórios,4831.93,5
4225,2023-05-15,3356,Notebook,Eletrônicos,3336.25,3
4226,2023-06-07,4012,Webcam,Acessórios,947.94,3
4227,2023-12-30,4264,Webcam,Acessórios,4489.74,1
4228,2023-06-29,1196,Notebook,Eletrônicos,1780.43,1
4229,2023-09-05,2973,Headset,Áudio,4921.4,4
4230,2023-12-06,4718,Webcam,Acessórios,1037.79,3
4231,2023-08-17,3494,Webcam,Acessórios,3673.42,4
4232,2023-09-01,1627,Teclado,Acessórios,4879.19,2
4233,2023-12-17,2231,Monitor,Eletrônicos,2768.31,1
4234,2023-08-21,4238,Mouse,Acessórios,4539.87,3
4235,2023-08-19,2173,Mouse,Acessórios,3723.24,5
4236,2023-01-09,4040,Headset,Áudio,2796.88,3
4237,2023-12-08,1964,Webcam,Acessórios,4937.86,4
4238,2023-12-21,3706,Teclado,Acessórios,4749.34,3
4239,2023-04-02,2515,Mouse,Acessórios,1987.49,2
4240,2023-05-19,1248,Headset,Áudio,1913.54,5
4241,2023-03-21,3137,Headset,Áudio,2360.31,1
4242,2023-04-29,4336,Cadeira Gamer,Móveis,1564.08,2
4243,2023-07-27,2153,Teclado,Acessórios,1878.36,4
4244,2023-02-20,2618,Webcam,Acessórios,2564.54,1
4245,2023-06-05,4576,Cadeira Gamer,Móveis,1942.1,3
4246,2023-02-19,1196,Webcam,Acessórios,1257.76,1
4247,2023-07-30,3164,Monitor,Eletrônicos,1680.84,4
4248,2023-08-11,1625,Teclado,Acessórios,1465.27,3
4249,2023-08-12,3854,Notebook,Eletrônicos,714.13,5
4250,2023-10-28,4204,Webcam,Acessórios,2950.9,3
4251,2023-08-07,4808,Mouse,Acessórios,858.72,4
4252,2023-05-21,2878,Headset,Áudio,4911.72,4
4253,2023-07-18,4802,Mouse,Acessórios,1549.92,4
4254,2023-01-24,2224,Cadeira Gamer,Móveis,4860.9,1
4255,2023-06-09,1259,Mouse,Acessórios,139.12,5
4256,2023-08-23,4539,Monitor,Eletrônicos,3732.36,1
4257,2023-01-15,1482,Notebook,Eletrônicos,2885.64,5
4258,2023-07-03,1290,Mouse,Acessórios,518.27,3
4259,2023-02-27,4896,Teclado,Acessórios,2526.45,5
4260,2023-07-07,1653,Webcam,Acessórios,4738.89,2
4261,2023-07-04,3513,Headset,Áudio,3230.13,4
4262,2023-01-23,1092,Headset,Áudio,394.4,2
4263,2023-07-13,1219,Cadeira Gamer,Móveis,1962.37,2
4264,2023-06-11,3625,Cadeira Gamer,Móveis,2358.02,1
4265,2023-06-07,2621,Mouse,Acessórios,219.74,5
4266,2023-05-12,2660,Headset,Áudio,3541.1,5
4267,2023-09-07,3623,Mouse,Acessórios,2857.58,3
4268,2023-12-01,1557,Cadeira Gamer,Móveis,1733.23,1
4269,2023-06-12,2543,Notebook,Eletrônicos,496.09,3
4270,2023-04-08,2282,Cadeira Gamer,Móveis,4001.34,1
4271,2023-09-23,2548,Cadeira Gamer,Móveis,215.7,5
4272,2023-09-28,1293,Cadeira Gamer,Móveis,1600.58,3
4273,2023-08-07,2261,Teclado,Acessórios,4706.64,3
4274,2023-09-08,4262,Webcam,Acessórios,3990.0,2
4275,2023-05-08,2642,Cadeira Gamer,Móveis,2479.65,3
4276,2023-01-12,2221,Monitor,Eletrônicos,4795.49,2
4277,2023-12-11,4234,Headset,Áudio,1704.56,5
4278,2023-01-03,4187,Notebook,Eletrônicos,781.63,5
4279,2023-03-28,2343,Mouse,Acessórios,3664.91,2
4280,2023-04-17,1199,Headset,Áudio,820.14,5
4281,2023-07-19,1861,Cadeira Gamer,Móveis,1147.1,3
4282,2023-11-13,4126,Cadeira Gamer,Móveis,3789.31,2
4283,2023-11-15,4461,Monitor,Eletrônicos,509.98,4
4284,2023-10-02,2937,Mouse,Acessórios,168.24,2
4285,2023-03-05,4326,Mouse,Acessórios,4998.49,3
4286,2023-11-07,2051,Teclado,Acessórios,2854.19,2
4287,2023-05-06,1375,Webcam,Acessórios,4601.75,3
4288,2023-02-01,2030,Mouse,Acessórios,3778.1,2
4289,2023-03-16,4226,Notebook,Eletrônicos,2040.76,3
4290,2023-07-13,3904,Headset,Áudio,541.8,4
4291,2023-08-30,2676,Webcam,Acessórios,281.69,5
4292,2023-12-07,2736,Mouse,Acessórios,4502.79,1
4293,2023-11-19,4515,Cadeira Gamer,Móveis,1128.52,3
4294,2023-03-16,3784,Teclado,Acessórios,3802.05,4
4295,2023-07-03,3571,Webcam,Acessórios,555.03,1
4296,2023-05-21,2051,Teclado,Acessórios,4598.66,1
4297,2023-12-05,3222,Notebook,Eletrônicos,128.87,3
4298,2023-07-13,1782,Headset,Áudio,115.74,2
4299,2023-01-12,1827,Headset,Áudio,1444.26,1
4300,2023-07-15,4541,Headset,Áudio,887.15,1
4301,2023-09-24,2045,Mouse,Acessórios,1500.09,1
4302,2023-11-18,3712,Monitor,Eletrônicos,3527.45,5
4303,2023-02-18,3645,Teclado,Acessórios,4416.58,4
4304,2023-07-23,2632,Notebook,Eletrônicos,446.28,3
4305,2024-01-01,4313,Mouse,Acessórios,3600.88,4
4306,2023-09-22,1306,Headset,Áudio,1245.86,3
4307,2023-08-23,4981,Teclado,Acessórios,1003.07,2
4308,2023-08-17,4343,Cadeira Gamer,Móveis,1733.2,3
4309,2023-04-16,2158,Headset,Áudio,1400.35,1
4310,2023-10-17,4500,Teclado,Acessórios,1489.55,2
4311,2023-01-11,2390,Webcam,Acessórios,1692.04,3
4312,2023-02-11,3404,Cadeira Gamer,Móveis,649.41,3
4313,2023-10-12,3845,Mouse,Acessórios,1812.79,5
4314,2023-06-19,3191,Webcam,Acessórios,1164.33,1
4315,2023-07-23,2937,Teclado,Acessórios,442.14,3
4316,2023-02-20,3495,Notebook,Eletrônicos,480.51,2
4317,2023-02-25,4391,Monitor,Eletrônicos,3848.03,1
4318,2023-11-05,1255,Mouse,Acessórios,1344.88,3
4319,2023-12-26,2826,Monitor,Eletrônicos,4662.81,5
4320,2023-06-07,2384,Monitor,Eletrônicos,1143.68,2
4321,2023-06-13,1230,Teclado,Acessórios,1944.22,1
4322,2023-05-02,4092,Teclado,Acessórios,1710.06,2
4323,2023-01-26,3905,Webcam,Acessórios,4998.71,3
4324,2023-06-06,3370,Cadeira Gamer,Móveis,2270.25,5
4325,2023-11-29,2300,Teclado,Acessórios,2787.69,4
4326,2023-02-06,2956,Cadeira Gamer,Móveis,3095.27,5
4327,2023-12-25,2736,Monitor,Eletrônicos,2570.42,4
4328,2023-06-27,4215,Cadeira Gamer,Móveis,3604.33,3
4329,2023-12-04,1941,Cadeira Gamer,Móveis,2291.55,4
4330,2023-03-07,4715,Cadeira Gamer,Móveis,4097.43,4
4331,2023-10-22,3783,Monitor,Eletrônicos,3443.44,4
4332,2023-02-16,3186,Webcam,Acessórios,3084.32,1
4333,2023-11-10,4958,Mouse,Acessórios,3750.87,1
4334,2023-05-06,1768,Webcam,Acessórios,2540.95,2
4335,2023-01-21,2153,Headset,Áudio,4274.86,1
4336,2023-09-28,3583,Notebook,Eletrônicos,4084.64,1
4337,2023-11-15,1393,Teclado,Acessórios,2758.41,4
4338,2023-10-09,1771,Teclado,Acessórios,65.54,1
4339,2023-08-22,4123,Teclado,Acessórios,174.75,3
4340,2023-04-13,2014,Cadeira Gamer,Móveis,4410.77,1
4341,2023-11-17,2085,Notebook,Eletrônicos,350.87,2
4342,2023-11-28,1058,Mouse,Acessórios,822.73,1
4343,2023-06-20,3051,Monitor,Eletrônicos,1956.04,5
4344,2023-05-12,3410,Teclado,Acessórios,863.81,3
4345,2023-10-05,1266,Monitor,Eletrônicos,375.84,5
4346,2023-04-06,3822,Teclado,Acessórios,1556.05,5
4347,2023-09-20,1265,Webcam,Acessórios,1438.63,5
4348,2023-08-28,4908,Teclado,Acessórios,3288.09,2
4349,2023-02-02,4383,Notebook,Eletrônicos,2501.82,4
4350,2023-08-17,4319,Notebook,Eletrônicos,3638.71,4
4351,2023-12-06,2531,Webcam,Acessórios,1382.64,2
4352,2023-07-04,4159,Cadeira Gamer,Móveis,1581.86,4
4353,2023-07-16,2495,Monitor,Eletrônicos,3093.31,2
4354,2023-03-20,2949,Mouse,Acessórios,3100.98,1
4355,2023-03-05,1508,Teclado,Acessórios,3176.42,2
4356,2023-01-08,1118,Webcam,Acessórios,1786.54,4
4357,2023-02-13,2430,Cadeira Gamer,Móveis,2446.64,1
4358,2023-12-21,4197,Teclado,Acessórios,4648.18,3
4359,2023-02-15,4923,Webcam,Acessórios,2149.09,5
4360,2023-03-27,1023,Teclado,Acessórios,3610.41,4
4361,2023-01-08,1717,Monitor,Eletrônicos,2402.81,2
4362,2023-05-29,1720,Webcam,Acessórios,2437.59,4
4363,2023-08-08,4938,Webcam,Acessórios,2116.43,5
4364,2023-03-20,3530,Headset,Áudio,389.68,2
4365,2023-06-27,2730,Headset,Áudio,2801.67,4
4366,2023-06-10,4087,Notebook,Eletrônicos,3329.01,3
4367,2023-01-01,1001,Teclado,Acessórios,1516.81,4
4368,2023-08-11,2653,Headset,Áudio,3364.39,4
4369,2023-10-27,4240,Notebook,Eletrônicos,4849.44,1
4370,2023-11-18,2093,Notebook,Eletrônicos,2476.1,4
4371,2023-04-06,3382,Cadeira Gamer,Móveis,3631.12,2
4372,2023-02-09,1468,Mouse,Acessórios,182.7,3
4373,2023-03-11,3859,Headset,Áudio,3757.33,2
4374,2023-06-17,4684,Cadeira Gamer,Móveis,3684.26,5
4375,2023-10-08,3313,Mouse,Acessórios,3677.34,1
4376,2023-10-26,1785,Teclado,Acessórios,686.39,2
4377,2023-07-29,1854,Mouse,Acessórios,2982.02,4
4378,2023-12-14,1107,Cadeira Gamer,Móveis,4341.67,4
4379,2023-11-14,2195,Teclado,Acessórios,2323.37,1
4380,2023-03-01,3990,Mouse,Acessórios,1339.61,1
4381,2023-11-09,3794,Mouse,Acessórios,3675.63,2
4382,2023-10-18,4390,Headset,Áudio,4250.09,4
4383,2023-04-13,4456,Headset,Áudio,3331.87,5
4384,2023-02-08,2216,Monitor,Eletrônicos,2634.05,5
4385,2023-05-20,3455,Webcam,Acessórios,3438.09,5
4386,2023-12-23,1323,Monitor,Eletrônicos,3778.71,2
4387,2023-09-16,4767,Cadeira Gamer,Móveis,4146.13,5
4388,2023-10-12,2376,Mouse,Acessórios,2748.12,4
4389,2023-08-03,1995,Notebook,Eletrônicos,920.4,4
4390,2023-12-14,1015,Headset,Áudio,1005.64,5
4391,2023-07-24,3803,Headset,Áudio,4843.15,5
4392,2023-03-18,2351,Cadeira Gamer,Móveis,304.16,5
4393,2023-06-20,2006,Notebook,Eletrônicos,2208.77,2
4394,2023-04-04,4189,Teclado,Acessórios,2985.26,1
4395,2023-12-15,1007,Cadeira Gamer,Móveis,1645.95,5
4396,2023-07-29,3100,Notebook,Eletrônicos,68.28,5
4397,2023-07-09,4246,Cadeira Gamer,Móveis,1629.2,3
4398,2023-08-31,3051,Cadeira Gamer,Móveis,1106.48,1
4399,2023-12-04,4258,Headset,Áudio,734.53,5
4400,2023-03-31,4739,Mouse,Acessórios,4824.28,4
4401,2023-06-22,2540,Headset,Áudio,4241.86,3
4402,2023-03-19,3186,Monitor,Eletrônicos,1064.96,4
4403,2023-11-23,1265,Notebook,Eletrônicos,3627.95,4
4404,2023-12-31,3140,Mouse,Acessórios,514.5,3
4405,2023-11-17,2186,Headset,Áudio,3872.45,1
4406,2023-03-04,4091,Notebook,Eletrônicos,2059.59,4
