ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Valor_Total
4786,2023-12-18,2002,Mouse,Acessórios,4234.18,4,16936.72
4787,2024-01-01,1061,Monitor,Eletrônicos,4420.59,3,13261.77
4788,2023-05-07,1307,Mouse,Acessórios,4319.26,1,4319.26
4789,2023-03-22,4945,Teclado,Acessórios,1056.74,3,3170.2200000000003
4790,2023-05-08,4627,Monitor,Eletrônicos,3869.7,3,11609.099999999999
4791,2023-07-17,4214,Teclado,Acessórios,2168.55,1,2168.55
4792,2023-05-22,4472,Webcam,Acessórios,1014.1,1,1014.1
4793,2023-03-26,2096,Teclado,Acessórios,4007.51,4,16030.04
4794,2023-01-30,3218,Headset,Áudio,2487.43,4,9949.72
4795,2023-01-17,3901,Teclado,Acessórios,3875.36,3,11626.08
4796,2023-02-20,2402,Cadeira Gamer,Móveis,243.71,2,487.42
4797,2023-05-22,3562,Notebook,Eletrônicos,891.34,5,4456.7
4798,2023-11-13,3284,Mouse,Acessórios,2335.29,5,11676.45
4799,2023-02-26,3121,Monitor,Eletrônicos,1952.88,3,5858.64
4800,2023-12-04,2686,Webcam,Acessórios,4383.5,5,21917.5
4801,2023-11-03,4291,Headset,Áudio,2518.89,3,7556.67
4802,2023-03-05,2912,Monitor,Eletrônicos,2785.83,4,11143.32
4803,2023-08-08,3866,Mouse,Acessórios,3067.1,2,6134.2
4804,2023-02-11,3734,Monitor,Eletrônicos,4207.77,3,12623.310000000001
4805,2023-05-25,3187,Webcam,Acessórios,3687.95,4,14751.8
4806,2023-06-07,3233,Webcam,Acessórios,4912.16,1,4912.16
4807,2023-08-20,4087,Cadeira Gamer,Móveis,1048.28,2,2096.56
4808,2023-05-19,3222,Mouse,Acessórios,4917.1,4,19668.4
4809,2023-12-02,3750,Notebook,Eletrônicos,483.24,4,1932.96
4810,2023-05-06,4380,Monitor,Eletrônicos,4960.4,2,9920.8
4811,2023-11-15,2740,Headset,Áudio,2133.47,5,10667.349999999999
4812,2023-07-06,1865,Cadeira Gamer,Móveis,4391.21,2,8782.42
4813,2023-08-01,2706,Headset,Áudio,4417.89,3,13253.670000000002
4814,2023-03-09,1201,Mouse,Acessórios,2352.44,1,2352.44
4815,2023-03-23,4968,Headset,Áudio,2003.27,1,2003.27
4816,2023-09-22,3543,Monitor,Eletrônicos,2613.09,5,13065.45
4817,2023-10-18,2290,Webcam,Acessórios,1014.63,3,3043.89
4818,2023-07-04,4864,Teclado,Acessórios,1545.47,4,6181.88
4819,2023-04-20,2328,Notebook,Eletrônicos,3627.98,1,3627.98
4820,2023-07-24,2314,Teclado,Acessórios,565.87,2,1131.74
4821,2023-04-04,2335,Mouse,Acessórios,3994.38,4,15977.52
4822,2023-09-12,4314,Mouse,Acessórios,4287.46,5,21437.3
4823,2023-01-13,3247,Cadeira Gamer,Móveis,4464.92,4,17859.68
4824,2023-10-23,2204,Monitor,Eletrônicos,4022.87,2,8045.74
4825,2023-10-25,2732,Monitor,Eletrônicos,2559.68,5,12798.4
4826,2023-05-21,3333,Headset,Áudio,2977.15,4,11908.6
4827,2023-03-21,2533,Monitor,Eletrônicos,4053.34,3,12160.02
4828,2023-08-11,3133,Cadeira Gamer,Móveis,4492.37,2,8984.74
4829,2023-11-11,3825,Mouse,Acessórios,2600.43,3,7801.289999999999
4830,2023-01-12,4959,Notebook,Eletrônicos,2152.71,5,10763.55
4831,2023-01-03,1044,Webcam,Acessórios,4759.45,1,4759.45
4832,2023-03-06,4797,Monitor,Eletrônicos,298.73,4,1194.92
4833,2023-11-24,3645,Notebook,Eletrônicos,4254.03,3,12762.09
4834,2023-05-15,1655,Cadeira Gamer,Móveis,170.29,4,681.16
4835,2023-07-29,1942,Cadeira Gamer,Móveis,4466.86,1,4466.86
4836,2023-04-30,1196,Webcam,Acessórios,3053.62,5,15268.099999999999
4837,2023-05-26,4035,Webcam,Acessórios,458.76,3,1376.28
4838,2023-12-31,3672,Teclado,Acessórios,1868.49,4,7473.96
4839,2023-10-25,3655,Teclado,Acessórios,2254.12,1,2254.12
4840,2023-05-19,3821,Monitor,Eletrônicos,3733.64,4,14934.56
4841,2023-12-27,3847,Teclado,Acessórios,216.27,5,1081.3500000000001
4842,2023-02-26,4071,Notebook,Eletrônicos,4679.81,3,14039.43
4843,2023-06-30,1962,Monitor,Eletrônicos,3513.11,1,3513.11
4844,2023-10-21,4667,Headset,Áudio,1615.81,1,1615.81
4845,2023-12-09,2629,Teclado,Acessórios,3912.89,2,7825.78
4846,2023-10-30,1888,Cadeira Gamer,Móveis,2686.73,4,10746.92
4847,2023-01-19,3790,Headset,Áudio,1896.8,3,5690.4
4848,2023-07-17,4158,Mouse,Acessórios,3733.49,3,11200.47
4849,2023-08-01,3458,Mouse,Acessórios,2664.41,4,10657.64
4850,2023-08-23,2420,Headset,Áudio,829.11,2,1658.22
4851,2023-06-18,3458,Teclado,Acessórios,4505.33,1,4505.33
4852,2023-08-29,4316,Mouse,Acessórios,4939.53,5,24697.649999999998
4853,2023-11-13,1058,Mouse,Acessórios,835.07,1,835.07
4854,2023-07-16,1351,Headset,Áudio,3580.92,4,14323.68
4855,2023-04-07,3501,Notebook,Eletrônicos,4057.53,3,12172.59
4856,2023-10-10,3953,Webcam,Acessórios,1065.47,5,5327.35
4857,2023-06-29,1699,Headset,Áudio,2355.12,4,9420.48
4858,2023-07-10,1139,Mouse,Acessórios,3273.45,3,9820.349999999999
4859,2023-07-27,2796,Notebook,Eletrônicos,1809.12,1,1809.12
4860,2023-03-13,4804,Webcam,Acessórios,1244.71,3,3734.13
4861,2023-10-02,3644,Monitor,Eletrônicos,1675.17,1,1675.17
4862,2023-08-18,3431,Mouse,Acessórios,343.45,2,686.9
4863,2023-11-21,3658,Teclado,Acessórios,1953.67,2,3907.34
4864,2023-02-02,1046,Webcam,Acessórios,4904.19,2,9808.38
4865,2023-09-25,1658,Headset,Áudio,3684.13,2,7368.26
4866,2023-02-24,2245,Teclado,Acessórios,3269.37,5,16346.849999999999
4867,2023-06-24,1626,Mouse,Acessórios,2187.65,1,2187.65
4868,2023-01-24,1037,Teclado,Acessórios,1111.71,3,3335.13
4869,2023-05-24,1794,Cadeira Gamer,Móveis,4306.37,2,8612.74
4870,2023-07-08,3946,Webcam,Acessórios,1873.26,5,9366.3
4871,2023-11-12,4390,Headset,Áudio,4811.2,2,9622.4
4872,2023-06-07,3933,Teclado,Acessórios,2770.63,1,2770.63
4873,2023-10-17,3411,Cadeira Gamer,Móveis,2135.27,4,8541.08
4874,2023-06-30,4262,Notebook,Eletrônicos,1895.74,4,7582.96
4875,2023-01-12,4200,Teclado,Acessórios,1915.73,2,3831.46
4876,2023-05-11,1462,Webcam,Acessórios,3140.48,1,3140.48
4877,2023-01-26,2013,Cadeira Gamer,Móveis,3508.57,1,3508.57
4878,2023-05-21,1328,Mouse,Acessórios,3396.66,1,3396.66
4879,2023-04-26,3204,Headset,Áudio,855.82,3,2567.46
4880,2023-02-02,4580,Monitor,Eletrônicos,1630.93,1,1630.93
4881,2023-02-27,2672,Cadeira Gamer,Móveis,3181.96,1,3181.96
4882,2023-11-13,3349,Teclado,Acessórios,4496.11,3,13488.329999999998
4883,2023-06-07,1090,Mouse,Acessórios,3274.0,3,9822.0
4884,2023-11-28,2373,Mouse,Acessórios,2787.24,4,11148.96
4885,2023-12-22,4427,Teclado,Acessórios,453.81,4,1815.24
4886,2023-08-25,4499,Cadeira Gamer,Móveis,3851.16,1,3851.16
4887,2023-08-10,4632,Webcam,Acessórios,4959.08,2,9918.16
4888,2023-08-10,2044,Headset,Áudio,2134.41,5,10672.05
4889,2023-03-09,1899,Teclado,Acessórios,1698.45,2,3396.9
4890,2023-04-09,1502,Monitor,Eletrônicos,1381.34,1,1381.34
4891,2023-03-13,1356,Mouse,Acessórios,4529.03,4,18116.12
4892,2023-06-12,3576,Webcam,Acessórios,3267.13,1,3267.13
4893,2023-04-05,2091,Notebook,Eletrônicos,78.94,3,236.82
4894,2023-05-08,3087,Monitor,Eletrônicos,3185.32,5,15926.6
4895,2023-04-14,4750,Teclado,Acessórios,4891.75,1,4891.75
4896,2023-04-19,1553,Notebook,Eletrônicos,4013.18,3,12039.539999999999
4897,2023-06-10,1266,Monitor,Eletrônicos,4139.9,5,20699.5
4898,2023-12-02,2307,Headset,Áudio,871.72,4,3486.88
4899,2023-09-30,2502,Monitor,Eletrônicos,1791.67,2,3583.34
4900,2023-07-24,3444,Notebook,Eletrônicos,1984.21,4,7936.84
4901,2023-10-08,2883,Mouse,Acessórios,2871.17,1,2871.17
4902,2023-10-12,2525,Notebook,Eletrônicos,3768.42,3,11305.26
4903,2023-04-24,2025,Mouse,Acessórios,3785.5,5,18927.5
4904,2023-07-05,4820,Notebook,Eletrônicos,2117.89,3,6353.67
4905,2023-09-30,3881,Cadeira Gamer,Móveis,196.23,3,588.6899999999999
4906,2023-02-12,4319,Cadeira Gamer,Móveis,4596.13,3,13788.39
4907,2023-01-02,3111,Cadeira Gamer,Móveis,439.07,3,1317.21
4908,2023-02-06,4949,Notebook,Eletrônicos,2497.38,4,9989.52
4909,2023-06-24,4337,Notebook,Eletrônicos,1990.07,3,5970.21
4910,2023-03-24,4305,Webcam,Acessórios,4755.52,3,14266.560000000001
4911,2023-01-17,1539,Cadeira Gamer,Móveis,2319.18,5,11595.9
4912,2023-07-23,1789,Monitor,Eletrônicos,4399.96,4,17599.84
4913,2023-03-07,2583,Notebook,Eletrônicos,4474.15,2,8948.3
4914,2023-02-02,3295,Headset,Áudio,1871.8,5,9359.0
4915,2023-07-05,4129,Monitor,Eletrônicos,3182.55,1,3182.55
4916,2023-06-09,2535,Headset,Áudio,1261.39,4,5045.56
4917,2023-01-03,2646,Notebook,Eletrônicos,1592.63,2,3185.26
4918,2023-08-07,1076,Webcam,Acessórios,3448.22,4,13792.88
4919,2023-06-10,1413,Webcam,Acessórios,4527.77,4,18111.08
4920,2023-06-30,1613,Webcam,Acessórios,725.64,5,3628.2
4921,2023-12-07,1638,Headset,Áudio,2027.1,5,10135.5
4922,2023-07-22,4059,Webcam,Acessórios,829.87,4,3319.48
4923,2023-10-30,3685,Headset,Áudio,1041.69,3,3125.07
4924,2023-11-02,1499,Webcam,Acessórios,4113.52,3,12340.560000000001
4925,2023-01-20,4064,Teclado,Acessórios,3550.91,1,3550.91
4926,2023-01-28,4894,Monitor,Eletrônicos,2270.51,5,11352.550000000001
4927,2023-10-06,1914,Notebook,Eletrônicos,1835.32,4,7341.28
4928,2023-02-08,1501,Notebook,Eletrônicos,812.44,2,1624.88
4929,2023-11-30,4630,Notebook,Eletrônicos,788.92,3,2366.7599999999998
4930,2023-10-24,4170,Teclado,Acessórios,1416.81,4,5667.24
4931,2023-12-10,3363,Webcam,Acessórios,3465.55,3,10396.650000000001
4932,2023-02-08,1285,Cadeira Gamer,Móveis,2579.42,4,10317.68
4933,2023-08-22,1851,Webcam,Acessórios,2450.41,1,2450.41
4934,2023-01-19,1334,Monitor,Eletrônicos,3489.25,5,17446.25
4935,2023-06-27,3972,Webcam,Acessórios,861.3,5,4306.5
4936,2023-08-30,2173,Webcam,Acessórios,170.25,1,170.25
4937,2023-07-09,2405,Headset,Áudio,4338.89,3,13016.670000000002
4938,2023-03-01,1627,Cadeira Gamer,Móveis,1086.37,1,1086.37
4939,2023-02-13,4536,Webcam,Acessórios,4574.89,3,13724.670000000002
4940,2023-07-05,4243,Cadeira Gamer,Móveis,4788.55,4,19154.2
4941,2023-12-13,3121,Cadeira Gamer,Móveis,4487.39,5,22436.95
4942,2023-01-30,1997,Mouse,Acessórios,290.21,3,870.6299999999999
4943,2023-02-07,1640,Webcam,Acessórios,4895.04,4,19580.16
4944,2023-08-05,2050,Cadeira Gamer,Móveis,3180.47,3,9541.41
4945,2023-12-10,1157,Notebook,Eletrônicos,1339.52,4,5358.08
4946,2023-03-03,3360,Mouse,Acessórios,1604.88,2,3209.76
4947,2023-04-14,4508,Notebook,Eletrônicos,4745.44,1,4745.44
4948,2023-09-23,1294,Headset,Áudio,4025.59,2,8051.18
4949,2023-12-06,3123,Teclado,Acessórios,1708.41,3,5125.2300000000005
4950,2023-05-25,3074,Webcam,Acessórios,3919.37,2,7838.74
4951,2023-11-16,4751,Teclado,Acessórios,1754.05,5,8770.25
4952,2023-05-05,3588,Headset,Áudio,1735.04,1,1735.04
4953,2023-12-10,3195,Mouse,Acessórios,2396.76,5,11983.800000000001
4954,2023-04-19,4706,Notebook,Eletrônicos,2817.24,2,5634.48
4955,2023-06-13,3268,Webcam,Acessórios,1866.11,1,1866.11
4956,2023-08-02,1790,Notebook,Eletrônicos,4533.35,5,22666.75
4957,2023-03-20,2963,Cadeira Gamer,Móveis,3199.09,5,15995.45
4958,2023-01-27,2549,Mouse,Acessórios,724.32,4,2897.28
4959,2023-02-01,3833,Headset,Áudio,1932.32,4,7729.28
4960,2023-10-05,1576,Monitor,Eletrônicos,3137.95,5,15689.75
4961,2023-12-17,4270,Headset,Áudio,2943.59,3,8830.77
4962,2023-03-29,3338,Headset,Áudio,4489.78,3,13469.34
4963,2023-02-03,1962,Cadeira Gamer,Móveis,1088.9,1,1088.9
4964,2023-07-15,1866,Teclado,Acessórios,2416.59,5,12082.95
4965,2023-09-26,2908,Notebook,Eletrônicos,4736.72,2,9473.44
4966,2023-09-30,3647,Mouse,Acessórios,2045.97,3,6137.91
4967,2023-10-06,3239,Notebook,Eletrônicos,2190.03,1,2190.03
4968,2023-06-20,1593,Monitor,Eletrônicos,843.22,1,843.22
4969,2023-04-01,1446,Notebook,Eletrônicos,568.67,2,1137.34
4970,2023-05-07,2874,Monitor,Eletrônicos,277.32,1,277.32
4971,2023-02-06,1726,Monitor,Eletrônicos,4188.17,1,4188.17
4972,2023-09-05,3520,Headset,Áudio,3577.95,4,14311.8
4973,2023-10-25,2278,Teclado,Acessórios,4476.3,2,8952.6
4974,2023-10-02,2637,Monitor,Eletrônicos,72.76,4,291.04
4975,2023-08-11,2592,Teclado,Acessórios,4599.17,4,18396.68
4976,2023-10-11,1411,Teclado,Acessórios,915.51,4,3662.04
4977,2023-02-08,2333,Teclado,Acessórios,1186.56,5,5932.799999999999
4978,2023-04-19,4128,Teclado,Acessórios,1712.27,2,3424.54
4979,2023-11-25,4206,Headset,Áudio,1997.48,3,5992.4400000000005
4980,2023-01-22,2094,Teclado,Acessórios,4730.84,2,9461.68
4981,2023-10-25,3884,Teclado,Acessórios,3907.62,2,7815.24
4982,2023-10-05,4332,Mouse,Acessórios,1903.25,2,3806.5
4983,2023-11-19,4780,Webcam,Acessórios,3670.72,4,14682.88
4984,2023-06-07,3011,Teclado,Acessórios,686.17,2,1372.34
4985,2023-10-03,2409,Teclado,Acessórios,1717.99,4,6871.96
4986,2023-11-18,4446,Notebook,Eletrônicos,1975.15,3,5925.450000000001
4987,2023-10-08,1127,Mouse,Acessórios,3401.37,3,10204.11
4988,2023-07-24,3548,Mouse,Acessórios,2739.17,4,10956.68
4989,2023-11-13,3677,Mouse,Acessórios,1813.92,1,1813.92
4990,2023-07-16,1279,Monitor,Eletrônicos,201.83,3,605.49
4991,2023-04-29,3747,Teclado,Acessórios,97.36,3,292.08
4992,2023-01-17,4564,Mouse,Acessórios,781.62,2,1563.24
4993,2023-12-11,1260,Teclado,Acessórios,3494.07,2,6988.14
4994,2023-09-03,4383,Headset,Áudio,4132.26,5,20661.300000000003
4995,2023-01-25,2135,Mouse,Acessórios,2845.0,5,14225.0
4996,2023-10-25,4522,Headset,Áudio,970.36,4,3881.44
4997,2023-05-11,3731,Notebook,Eletrônicos,1249.93,1,1249.93
4998,2023-11-08,4157,Monitor,Eletrônicos,4206.29,2,8412.58
4999,2023-11-23,2759,Headset,Áudio,701.96,2,1403.92
5000,2023-02-05,4440,Headset,Áudio,1667.87,3,5003.61
5001,2023-05-29,4925,Teclado,Acessórios,1214.52,1,1214.52
5002,2023-04-09,4720,Monitor,Eletrônicos,4511.41,2,9022.82
5003,2023-12-07,1693,Webcam,Acessórios,2957.96,2,5915.92
5004,2023-09-16,4578,Cadeira Gamer,Móveis,4231.55,2,8463.1
5005,2023-04-07,1692,Teclado,Acessórios,3105.49,4,12421.96
5006,2023-08-02,1742,Mouse,Acessórios,1948.33,1,1948.33
5007,2023-06-21,4136,Notebook,Eletrônicos,4087.54,4,16350.16
5008,2023-06-17,4319,Teclado,Acessórios,1435.34,3,4306.0199999999995
5009,2023-11-07,2156,Cadeira Gamer,Móveis,2938.02,3,8814.06
5010,2023-11-30,4959,Monitor,Eletrônicos,3116.36,2,6232.72
5011,2023-07-09,4075,Notebook,Eletrônicos,4411.89,2,8823.78
5012,2023-10-31,1254,Teclado,Acessórios,3890.77,3,11672.31
5013,2023-08-16,3469,Webcam,Acessórios,4135.07,1,4135.07
5014,2023-05-19,3916,Teclado,Acessórios,1058.1,3,3174.2999999999997
5015,2023-06-07,4934,Headset,Áudio,1522.6,2,3045.2
5016,2023-04-12,3226,Headset,Áudio,4735.12,4,18940.48
5017,2023-05-29,2829,Monitor,Eletrônicos,347.3,2,694.6
5018,2023-04-13,3883,Headset,Áudio,1403.72,3,4211.16
5019,2023-02-27,3418,Headset,Áudio,3526.85,5,17634.25
5020,2023-10-28,4432,Cadeira Gamer,Móveis,2808.45,5,14042.25
5021,2023-12-28,4992,Headset,Áudio,486.44,2,972.88
5022,2023-09-14,3891,Mouse,Acessórios,4123.35,1,4123.35
5023,2023-01-29,1385,Webcam,Acessórios,4648.11,4,18592.44
5024,2023-08-30,3710,Mouse,Acessórios,4317.02,5,21585.100000000002
5025,2023-10-25,4160,Mouse,Acessórios,3548.12,5,17740.6
5026,2023-12-08,1988,Teclado,Acessórios,4658.95,4,18635.8
5027,2023-12-29,4473,Mouse,Acessórios,705.39,1,705.39
5028,2023-04-28,4376,Headset,Áudio,478.63,5,2393.15
5029,2023-03-27,2186,Teclado,Acessórios,4149.27,1,4149.27
5030,2023-06-23,4580,Mouse,Acessórios,990.89,4,3963.56
5031,2023-01-09,1808,Notebook,Eletrônicos,3824.28,4,15297.12
5032,2023-06-26,1568,Monitor,Eletrônicos,4459.61,3,13378.829999999998
5033,2023-09-23,3950,Monitor,Eletrônicos,2095.29,2,4190.58
5034,2023-07-08,3976,Webcam,Acessórios,1394.2,1,1394.2
5035,2023-03-18,1198,Cadeira Gamer,Móveis,875.42,4,3501.68
5036,2023-12-29,3739,Webcam,Acessórios,4317.17,2,8634.34
5037,2023-11-15,2333,Webcam,Acessórios,4655.87,2,9311.74
5038,2023-06-18,4578,Headset,Áudio,2346.62,4,9386.48
5039,2023-01-24,1822,Webcam,Acessórios,2219.42,5,11097.1
5040,2023-02-21,3964,Teclado,Acessórios,2188.04,4,8752.16
5041,2023-09-03,2849,Monitor,Eletrônicos,4284.38,4,17137.52
5042,2023-08-22,1665,Notebook,Eletrônicos,431.19,4,1724.76
5043,2023-01-10,3369,Cadeira Gamer,Móveis,2309.66,4,9238.64
5044,2023-07-07,1817,Teclado,Acessórios,3792.66,1,3792.66
5045,2023-10-17,3335,Monitor,Eletrônicos,1958.36,4,7833.44
5046,2023-05-11,2464,Cadeira Gamer,Móveis,4206.54,2,8413.08
5047,2023-04-03,4336,Webcam,Acessórios,3917.24,1,3917.24
5048,2023-08-06,2647,Monitor,Eletrônicos,2453.44,5,12267.2
5049,2023-02-09,4033,Cadeira Gamer,Móveis,1353.26,4,5413.04
5050,2023-02-04,4242,Monitor,Eletrônicos,2170.22,5,10851.099999999999
5051,2023-11-26,1291,Teclado,Acessórios,2433.76,3,7301.280000000001
5052,2023-07-01,2191,Notebook,Eletrônicos,212.2,4,848.8
5053,2023-02-27,4360,Notebook,Eletrônicos,2172.19,1,2172.19
5054,2023-01-25,4267,Notebook,Eletrônicos,393.0,4,1572.0
5055,2023-09-01,2798,Mouse,Acessórios,647.74,2,1295.48
5056,2023-12-26,4091,Monitor,Eletrônicos,1478.46,5,7392.3
5057,2023-03-03,4152,Monitor,Eletrônicos,752.47,2,1504.94
5058,2023-04-01,1957,Notebook,Eletrônicos,3986.72,3,11960.16
5059,2023-11-15,3923,Cadeira Gamer,Móveis,3158.16,2,6316.32
5060,2023-04-19,2562,Notebook,Eletrônicos,4178.73,4,16714.92
5061,2023-11-14,1808,Webcam,Acessórios,2131.31,2,4262.62
5062,2023-03-11,2275,Webcam,Acessórios,818.17,2,1636.34
5063,2023-05-16,1565,Notebook,Eletrônicos,3102.57,2,6205.14
5064,2023-01-16,1535,Monitor,Eletrônicos,1547.25,1,1547.25
5065,2023-11-06,3710,Cadeira Gamer,Móveis,3469.88,3,10409.64
5066,2023-01-08,2711,Notebook,Eletrônicos,1543.67,4,6174.68
5067,2023-01-12,3174,Mouse,Acessórios,2526.54,1,2526.54
5068,2023-11-15,1656,Monitor,Eletrônicos,4182.07,5,20910.35
5069,2023-08-26,4190,Mouse,Acessórios,4285.58,3,12856.74
5070,2023-12-06,1199,Headset,Áudio,4274.1,2,8548.2
5071,2023-10-13,2823,Cadeira Gamer,Móveis,4511.73,2,9023.46
5072,2023-02-25,4361,Monitor,Eletrônicos,2767.09,4,11068.36
5073,2023-09-28,2049,Cadeira Gamer,Móveis,4065.72,5,20328.6
5074,2023-02-20,2013,Monitor,Eletrônicos,613.54,4,2454.16
5075,2023-10-06,1581,Monitor,Eletrônicos,916.73,1,916.73
5076,2023-02-02,4645,Headset,Áudio,2117.46,3,6352.38
5077,2023-03-03,3738,Webcam,Acessórios,2659.33,3,7977.99
5078,2023-01-31,1878,Monitor,Eletrônicos,3792.33,5,18961.65
5079,2023-05-21,3445,Teclado,Acessórios,3529.71,1,3529.71
5080,2023-07-07,1533,Mouse,Acessórios,2303.79,3,6911.37
5081,2023-11-15,1881,Teclado,Acessórios,810.69,1,810.69
5082,2023-03-01,1722,Cadeira Gamer,Móveis,3092.81,4,12371.24
5083,2023-01-29,2145,Headset,Áudio,4980.47,5,24902.350000000002
5084,2023-06-28,2053,Monitor,Eletrônicos,4223.35,4,16893.4
5085,2023-09-26,4620,Teclado,Acessórios,4890.06,2,9780.12
5086,2023-11-06,1423,Mouse,Acessórios,3365.72,1,3365.72
5087,2023-11-21,3046,Notebook,Eletrônicos,3047.95,3,9143.849999999999
5088,2023-10-23,2573,Cadeira Gamer,Móveis,3149.98,3,9449.94
5089,2023-09-21,4497,Teclado,Acessórios,901.48,4,3605.92
5090,2023-12-31,4562,Cadeira Gamer,Móveis,1648.8,4,6595.2
5091,2023-12-15,1827,Webcam,Acessórios,4479.98,5,22399.899999999998
5092,2023-11-17,4937,Notebook,Eletrônicos,2582.49,1,2582.49
5093,2023-03-08,3019,Monitor,Eletrônicos,217.58,1,217.58
5094,2023-05-20,3289,Teclado,Acessórios,3452.1,2,6904.2
5095,2023-05-13,3769,Notebook,Eletrônicos,4288.3,1,4288.3
5096,2023-12-05,3664,Webcam,Acessórios,2213.63,4,8854.52
5097,2023-11-25,2886,Teclado,Acessórios,2367.3,3,7101.900000000001
5098,2023-11-20,1689,Webcam,Acessórios,3609.67,2,7219.34
5099,2023-08-14,4881,Cadeira Gamer,Móveis,198.42,2,396.84
5100,2023-08-15,3703,Mouse,Acessórios,3835.29,2,7670.58
5101,2023-09-17,1230,Webcam,Acessórios,1449.64,1,1449.64
5102,2023-08-31,2682,Monitor,Eletrônicos,517.91,3,1553.73
5103,2023-03-10,4261,Teclado,Acessórios,2182.26,4,8729.04
5104,2023-12-06,3340,Webcam,Acessórios,825.83,2,1651.66
5105,2023-12-21,3289,Webcam,Acessórios,4615.0,3,13845.0
5106,2023-11-16,4831,Cadeira Gamer,Móveis,4563.67,1,4563.67
5107,2023-06-28,1614,Teclado,Acessórios,319.58,5,1597.8999999999999
5108,2023-11-24,3579,Monitor,Eletrônicos,4307.99,3,12923.97
5109,2023-01-20,4256,Teclado,Acessórios,1591.64,2,3183.28
5110,2023-02-10,4280,Mouse,Acessórios,2499.94,5,12499.7
5111,2023-12-22,1977,Mouse,Acessórios,2454.83,2,4909.66
5112,2023-04-01,4891,Teclado,Acessórios,3765.56,3,11296.68
5113,2024-01-01,3778,Webcam,Acessórios,3529.79,2,7059.58
5114,2023-08-10,1424,Mouse,Acessórios,1296.48,4,5185.92
5115,2023-04-21,1537,Teclado,Acessórios,1564.4,5,7822.0
5116,2023-03-18,2897,Webcam,Acessórios,1112.81,2,2225.62
5117,2023-07-31,1955,Headset,Áudio,284.98,3,854.94
5118,2023-09-02,1886,Monitor,Eletrônicos,1473.48,1,1473.48
5119,2023-08-28,4092,Notebook,Eletrônicos,2354.41,3,7063.23
5120,2023-05-15,2646,Headset,Áudio,1841.82,2,3683.64
5121,2023-04-30,4355,Mouse,Acessórios,4813.66,5,24068.3
5122,2023-04-07,2980,Cadeira Gamer,Móveis,3170.54,1,3170.54
5123,2023-11-13,3939,Cadeira Gamer,Móveis,4846.22,5,24231.100000000002
5124,2023-02-11,2832,Mouse,Acessórios,1974.37,4,7897.48
5125,2023-06-05,3842,Webcam,Acessórios,182.33,2,364.66
5126,2023-05-28,3972,Mouse,Acessórios,495.37,3,1486.1100000000001
5127,2023-07-13,2289,Cadeira Gamer,Móveis,1163.37,5,5816.849999999999
5128,2023-01-30,4015,Headset,Áudio,3672.14,3,11016.42
5129,2023-02-09,4227,Notebook,Eletrônicos,3775.07,5,18875.350000000002
5130,2023-05-27,2392,Webcam,Acessórios,1616.77,1,1616.77
5131,2023-12-26,4202,Monitor,Eletrônicos,3492.93,2,6985.86
5132,2023-11-06,3527,Monitor,Eletrônicos,2946.28,4,11785.12
5133,2023-05-07,4478,Mouse,Acessórios,2834.26,1,2834.26
5134,2023-08-21,4348,Monitor,Eletrônicos,2322.07,1,2322.07
5135,2023-09-25,4975,Monitor,Eletrônicos,2565.38,3,7696.14
5136,2023-02-25,2220,Headset,Áudio,2858.11,3,8574.33
5137,2023-02-19,4565,Headset,Áudio,4095.61,5,20478.05
5138,2023-04-11,4053,Monitor,Eletrônicos,2637.05,1,2637.05
5139,2023-11-30,1220,Mouse,Acessórios,3683.7,5,18418.5
5140,2023-11-04,4262,Cadeira Gamer,Móveis,2940.43,3,8821.289999999999
5141,2023-10-24,1417,Monitor,Eletrônicos,680.41,1,680.41
5142,2023-12-03,2282,Monitor,Eletrônicos,1633.55,4,6534.2
5143,2023-09-24,1502,Webcam,Acessórios,1489.87,1,1489.87
5144,2023-03-21,3465,Teclado,Acessórios,1027.8,5,5139.0
5145,2023-09-29,2168,Notebook,Eletrônicos,1189.13,4,4756.52
5146,2023-04-05,3991,Mouse,Acessórios,851.57,5,4257.85
5147,2023-03-17,1770,Mouse,Acessórios,4729.28,3,14187.84
5148,2023-11-27,4525,Mouse,Acessórios,388.7,2,777.4
5149,2023-09-25,2434,Notebook,Eletrônicos,3095.69,1,3095.69
5150,2023-10-07,4392,Cadeira Gamer,Móveis,195.46,5,977.3000000000001
5151,2023-05-06,2570,Webcam,Acessórios,1784.17,2,3568.34
5152,2023-08-04,4760,Mouse,Acessórios,4004.87,4,16019.48
5153,2023-11-20,2434,Monitor,Eletrônicos,3919.02,1,3919.02
5154,2023-09-07,4206,Notebook,Eletrônicos,3400.53,1,3400.53
5155,2023-02-23,2815,Monitor,Eletrônicos,3416.43,1,3416.43
5156,2023-11-07,2885,Teclado,Acessórios,2887.14,3,8661.42
5157,2023-02-18,1967,Teclado,Acessórios,4373.21,3,13119.630000000001
5158,2023-01-03,4458,Monitor,Eletrônicos,4436.53,2,8873.06
5159,2023-09-18,2654,Notebook,Eletrônicos,4138.48,3,12415.439999999999
5160,2023-11-18,1190,Cadeira Gamer,Móveis,3942.53,4,15770.12
5161,2023-02-16,3739,Teclado,Acessórios,92.6,3,277.79999999999995
